date,Time,250-212 µm CaCO3Powder mass (g),212-150 µm CaCO3Powder mass (g),150-125 µm CaCO3Powder mass (g),125-63 µm CaCO3Powder mass (g),63-<63 µm CaCO3Powder mass (g),<-710 µmPellet _mass_(g) ,710-600 µmPellet _mass_(g) ,600-500 µmPellet _mass_(g) ,500-425 µmPellet _mass_(g) ,425-355 µmPellet _mass_(g) ,355-300 µmPellet _mass_(g) ,300-250 µmPellet _mass_(g) ,250-212 µmPellet _mass_(g) ,212-150 µmPellet _mass_(g) ,150-63 µmPellet _mass_(g) ,63-> µmPellet _mass_(g) ,425-355 µmHBr_CaC03_mass_(g) ,355-300 µmHBr_CaC03_mass_(g) ,300-250 µmHBr_CaC03_mass_(g) ,250-212 µmHBr_CaC03_mass_(g) ,212-150 µmHBr_CaC03_mass_(g) ,150-63 µmHBr_CaC03_mass_(g) ,63-> µmHBr_CaC03_mass_(g) ,Calciner temp [°C],Calciner Heater kW,Calciner Pressure ( Pa ),Calciner  velocity (m/s),Calciner CO2 in(%vol),Calciner O2 in(%vol),Calciner N2 in(%vol),Calciner top temp ( °C ),Calciner CO2 out(%),Calciner O2 out(%),Calciner H2O out(%),Calciner CO out(ppm),Calciner CH4 out(ppm),Run status,Carbonator bottom temp ( C),Carbonator mid temp ( C),Carbonator press (pa),Carbonator velocity (m/s),Carbonator inlet CO2 (%vol),Carbonator inlet N2 (%vol),Carbonator outlet CO2 (%vol),Carbonator top temp ( C)
24.01.17,12:00:56,0,0,0,0,0,1024.380331,728.3213657,715.3884475,200.4019755,38.56572901,-0.233025553,1.048614988,-1.165127765,0.466051106,0.815589435,1.048614988,0,0,0,0,0,0,0,660.18,7.4,1917.5,0.3,0,40,60,404.265,0,20.730928,1.3133836,0.005690493,2.1441825,C,385.52,567.345,541,0,0,100,0.28,519.68
24.01.17,12:13:58,0,0,0,0,0,1024.380331,728.3213657,715.3884475,200.4019755,38.56572901,-0.233025553,1.048614988,-1.165127765,0.466051106,0.815589435,1.048614988,0,0,0,0,0,0,0,842.93,7.4,1671,0.3,0,40,60,544.41,5.5805303,12.201244,2.6127811,781.29727,332.83952,C,385.425,565.465,570.5,0,0,100,-0.19,523.43
24.01.17,12:14:58,0,0,0,0,0,1024.380331,728.3213657,715.3884475,200.4019755,38.56572901,-0.233025553,1.048614988,-1.165127765,0.466051106,0.815589435,1.048614988,0,0,0,0,0,0,0,845.06,7.4,1669.5,0.3,0,40,60,543.94,5.2592051,12.781035,2.5132864,819.22011,348.63077,C,386.26,565.55,575,0,0,100,-0.11,523.9
24.01.17,12:15:58,0,0,0,0,0,1244.888297,885.0997209,869.3828645,243.5404767,46.86738244,-0.283186601,1.274339704,-1.415933004,0.566373202,0.991153103,1.274339704,0,0,0,0,0,0,0,820.25,7.4,1700.5,0.3,0,40,60,557.905,4.4894035,14.3495975,2.2788617,772.593245,498.895575,C,386.625,565.705,809.5,0,0,100,0.04,524.345
24.01.17,12:16:59,0,0,0,0,0,1244.888297,885.0997209,869.3828645,243.5404767,46.86738244,-0.283186601,1.274339704,-1.415933004,0.566373202,0.991153103,1.274339704,0,0,0,0,0,0,0,839.47,7.4,1696.5,0.3,0,40,60,557.525,3.1723609,16.542186,2.0915648,625.5914,775.06248,C,387.165,565.57,569.5,0,0,100,-0.37,524.485
24.01.17,12:17:59,0,0,0,0,0,1244.888297,885.0997209,869.3828645,243.5404767,46.86738244,-0.283186601,1.274339704,-1.415933004,0.566373202,0.991153103,1.274339704,0,0,0,0,0,0,0,804.35,7.4,1730.5,0.3,0,40,60,565.025,2.3786024,17.792698,2.0997072,492.71182,775.56229,C,387.29,565.83,834,0,0,100,-0.17,524.985
24.01.17,12:18:59,0,0,0,0,0,1244.888297,885.0997209,869.3828645,243.5404767,46.86738244,-0.283186601,1.274339704,-1.415933004,0.566373202,0.991153103,1.274339704,0,0,0,0,0,0,0,823.35,7.4,1733.5,0.3,0,40,60,568.745,1.62637775,19.2287735,2.18683265,325.377595,444.95008,C,387.365,565.56,569,0,0,100,-0.17,525.3
24.01.17,12:19:59,0,0,0,0,0,1244.888297,885.0997209,869.3828645,243.5404767,46.86738244,-0.283186601,1.274339704,-1.415933004,0.566373202,0.991153103,1.274339704,0,0,0,0,0,0,0,839.7,7.4,1737,0.3,0,40,60,585.185,1.1271444,19.852366,2.1650127,210.63106,360.47352,C,387.51,565.545,578.5,0,0,100,-0.42,525.695
24.01.17,12:20:59,0,0,0,0,0,1360.806012,967.5157397,950.3354091,266.2177367,51.23143655,-0.309555508,1.392999785,-1.547777539,0.619111016,1.083444277,1.392999785,0,0,0,0,0,0,0,847.94,7.4,1733,0.3,0,40,60,598.245,0.843402705,20.254773,1.92847395,135.876495,180.92649,C,387.5,565.445,586.5,0,0,100,-0.11,526.005
24.01.17,12:21:59,0,0,0,0,0,1360.806012,967.5157397,950.3354091,266.2177367,51.23143655,-0.309555508,1.392999785,-1.547777539,0.619111016,1.083444277,1.392999785,0,0,0,0,0,0,0,805.96,7.4,1759,0.3,0,40,60,595.32,0.57275738,20.529034,1.6922838,79.799795,54.057683,C,387.12,565.635,1004.5,0,0,100,0.06,526.4
24.01.17,12:22:59,0,0,0,0,0,1360.806012,967.5157397,950.3354091,266.2177367,51.23143655,-0.309555508,1.392999785,-1.547777539,0.619111016,1.083444277,1.392999785,0,0,0,0,0,0,0,793.57,7.4,1783.5,0.3,0,40,60,591.925,0.40423958,20.548365,1.5812787,56.597044,44.084819,C,386.67,565.51,579,0,0,100,-0.12,526.62
24.01.17,12:23:59,0,0,0,0,0,1360.806012,967.5157397,950.3354091,266.2177367,51.23143655,-0.309555508,1.392999785,-1.547777539,0.619111016,1.083444277,1.392999785,0,0,0,0,0,0,0,821.21,7.4,1785.5,0.3,0,40,60,600.53,0.26401035,20.6347535,1.6247648,40.8483845,82.891486,C,386.595,565.36,609.5,0,0,100,-0.48,526.615
24.01.17,12:25:00,0,0,0,0,0,1360.806012,967.5157397,950.3354091,266.2177367,51.23143655,-0.309555508,1.392999785,-1.547777539,0.619111016,1.083444277,1.392999785,0,0,0,0,0,0,0,835.77,7.4,1781,0.3,0,40,60,606.35,0.091363703,20.648902,1.4982902,15.363611,21.6961815,C,388.065,565.45,589,0,0,100,-0.19,527.525
24.01.17,12:26:00,0,0,0,0,0,1360.806012,967.5157397,950.3354091,266.2177367,51.23143655,-0.309555508,1.392999785,-1.547777539,0.619111016,1.083444277,1.392999785,0,0,0,0,0,0,0,847.2,7.4,1778.5,0.3,0,40,60,616.85,0.037822934,20.633345,1.4618388,6.2718258,6.2586259,C,389.065,565.55,585.5,0,0,100,-0.05,527.89
24.01.17,12:27:00,0,0,0,0,0,1492.582177,1061.206914,1042.362895,291.9974232,56.19252738,-0.339531887,1.527893494,-1.697659437,0.679063775,1.188361606,1.527893494,0,0,0,0,0,0,0,857.18,7.4,1776.5,0.3,0,40,60,609.35,0.012463738,20.620816,1.5023654,4.0567235,4.2723108,C,389.895,565.685,567.5,0,0,100,-0.02,528.17
24.01.17,12:28:00,0,0,0,0,0,1492.582177,1061.206914,1042.362895,291.9974232,56.19252738,-0.339531887,1.527893494,-1.697659437,0.679063775,1.188361606,1.527893494,0,0,0,0,0,0,0,873.39,7.4,1781,0.3,0,40,60,623.615,0,20.6360435,1.602507,2.718441,3.2662731,C,390.405,565.57,564,0,0,100,-0.17,528.345
24.01.17,12:29:00,0,0,0,0,0,1492.582177,1061.206914,1042.362895,291.9974232,56.19252738,-0.339531887,1.527893494,-1.697659437,0.679063775,1.188361606,1.527893494,0,0,0,0,0,0,0,888.53,7.4,1784,0.3,0,40,60,632.935,0.011981072,20.370489,1.8429208,1.6254925,2.6331343,C,390.72,565.59,547.5,0,0,100,-0.63,528.665
24.01.17,12:30:00,0,0,0,0,0,1492.582177,1061.206914,1042.362895,291.9974232,56.19252738,-0.339531887,1.527893494,-1.697659437,0.679063775,1.188361606,1.527893494,0,0,0,0,0,0,0,902.29,7.4,1787.5,0.3,0,40,60,630.87,0.003243113,20.430556,1.8854302,0.84432158,2.3957223,C,390.83,565.57,549,0,0,100,-0.64,528.955
24.01.17,12:31:00,0,0,0,0,0,1492.582177,1061.206914,1042.362895,291.9974232,56.19252738,-0.339531887,1.527893494,-1.697659437,0.679063775,1.188361606,1.527893494,0,0,0,0,0,0,0,908.29,7.4,1813,0.3,0,40,60,617.235,0.012607173,20.669107,1.59176155,1.712662015,3.9549714,C,390.815,565.56,978.5,0,0,100,-0.75,529.37
24.01.17,12:32:00,0,0,0,0,0,1492.582177,1061.206914,1042.362895,291.9974232,56.19252738,-0.339531887,1.527893494,-1.697659437,0.679063775,1.188361606,1.527893494,0,0,0,0,0,0,0,835.09,7.4,1812.5,0.3,0,40,60,621.31,0.056082916,20.818379,1.4805039,12.031871,29.88513,C,390.615,565.595,568.5,0,0,100,-0.9,529.57
24.01.17,12:33:01,0,0,0,0,0,1492.582177,1061.206914,1042.362895,291.9974232,56.19252738,-0.339531887,1.527893494,-1.697659437,0.679063775,1.188361606,1.527893494,0,0,0,0,0,0,0,837.16,7.4,1815,0.3,0,40,60,610.64,0.22550487,20.528079,1.48888815,13.9440635,35.8459035,C,390.43,565.72,562,0,0,100,-1.17,529.87
24.01.17,12:34:01,0,0,0,0,0,1492.582177,1061.206914,1042.362895,291.9974232,56.19252738,-0.339531887,1.527893494,-1.697659437,0.679063775,1.188361606,1.527893494,0,0,0,0,0,0,0,858.67,7.4,1819.5,0.3,0,40,60,637.03,0.39678956,20.158692,1.4010556,7.4324446,13.268075,C,390.18,565.605,568.5,0,0,100,-1.14,530.265
24.01.17,12:35:01,0,0,0,0,0,1577.91574,1121.87799,1101.956624,308.6914323,59.40515353,-0.358943526,1.615245866,-1.794717629,0.717887052,1.256302341,1.615245866,0,0,0,0,0,0,0,883.21,7.4,1823.5,0.3,0,40,60,645.355,0.35979193,20.620816,1.355116,17.919674,15.900454,C,389.97,565.57,689.5,0,0,100,-0.96,530.59
24.01.17,12:36:01,0,0,0,0,0,1577.91574,1121.87799,1101.956624,308.6914323,59.40515353,-0.358943526,1.615245866,-1.794717629,0.717887052,1.256302341,1.615245866,0,0,0,0,0,0,0,901.33,7.4,1825.5,0.3,0,40,60,637.89,0.29432553,20.550889,1.2891181,35.779096,27.603214,C,389.645,565.56,564,0,0,100,-0.7,530.785
24.01.17,12:37:01,0,0,0,0,0,1577.91574,1121.87799,1101.956624,308.6914323,59.40515353,-0.358943526,1.615245866,-1.794717629,0.717887052,1.256302341,1.615245866,0,0,0,0,0,0,0,914.72,7.4,1833,0.3,0,40,60,637.105,0.241971905,20.6491025,1.29743,38.0397265,27.4812355,C,389.295,565.625,726.5,0,0,100,-0.73,531.06
24.01.17,12:38:01,0,0,0,0,0,1577.91574,1121.87799,1101.956624,308.6914323,59.40515353,-0.358943526,1.615245866,-1.794717629,0.717887052,1.256302341,1.615245866,0,0,0,0,0,0,0,908.13,7.4,1867.5,0.3,0,40,60,648.51,0.19620336,20.674308,1.3160087,17.907351,12.100801,C,389.23,565.56,736.5,0,0,100,-0.72,531.335
24.01.17,12:39:01,0,0,0,0,0,1577.91574,1121.87799,1101.956624,308.6914323,59.40515353,-0.358943526,1.615245866,-1.794717629,0.717887052,1.256302341,1.615245866,0,0,0,0,0,0,0,871.67,7.4,1856.5,0.3,0,40,60,646.055,0.14741263,20.651529,1.3235027,13.962314,25.772235,C,390.025,565.535,571,0,0,100,-0.02,531.605
24.01.17,12:52:03,0,0,0,0,0,1836.18192,1305.501954,1282.319948,359.2166631,69.12832295,-0.417693794,1.879622074,-2.088468971,0.835387589,1.46192828,1.879622074,0,0,0,0,0,0,0,875.25,7.4,1759.5,0.3,0,0,100,640.33,0.00238622,9.9450999,0.22618916,0,0.113314,C,385.995,518.425,2753,2.5,0,100,-1.93,487.22
24.01.17,13:22:07,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,911.79,7.4,2190,0.3,0,40,60,616.395,4.1319927,1.00657029,6.8057431,1477.07255,3067.2574,C,340.39,486.585,4147,2.5,0,100,-2.56,467.035
24.01.17,13:23:07,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,929.83,7.4,2189.5,0.3,0,40,60,618.76,4.5879972,1.2731936,9.1598651,1557.4144,3168.3546,C,345.35,491.11,4151,2.5,0,100,-2.49,470.545
24.01.17,13:24:07,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,942.79,7.4,2185.5,0.3,0,40,60,611.455,4.612348,1.3505411,10.192587,1216.9292,2341.873,C,350.02,498.36,4139,2.5,0,100,-2.4,474.905
24.01.17,13:25:07,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,949.62,7.4,2180,0.3,0,40,60,602.51,4.32437055,3.9808577,9.59373705,852.21623,1370.1584,C,354.35,501.68,4124.5,2.5,0,100,-2.38,477.445
24.01.17,13:26:07,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,938.21,7.4,2176.5,0.3,0,40,60,601.44,3.3908305,6.8141664,6.9325563,370.13695,634.28337,C,357.425,501.835,4130,2.5,0,100,-2.38,478.465
24.01.17,13:27:08,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,930.6,7.4,2177,0.3,0,40,60,601,2.568312,7.2130003,4.46733305,76.758511,122.145057,C,360.145,503.645,4113,2.5,0,100,-2.36,479.875
24.01.17,13:28:08,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,926.46,7.4,2179,0.3,0,40,60,599.745,2.3704077,7.1847885,3.7681264,12.019848,14.914925,C,362.44,504.46,3974,2.5,0,100,-2.33,479.86
24.01.17,13:29:08,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,923.62,7.4,2176,0.3,0,40,60,599.54,2.3709285,6.9800499,3.624194,5.256306,4.8066345,C,364.66,505.93,4017,2.5,0,100,-2.27,481.57
24.01.17,13:30:08,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,921.49,7.4,2180.5,0.3,0,40,60,597.37,2.3511714,6.6357855,3.5543642,3.78448595,3.05343265,C,366.44,506.97,3844.5,2.5,0,100,-2.26,482.575
24.01.17,13:31:08,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,917.93,7.4,2175.5,0.3,0,40,60,596.51,2.3334405,6.7838257,3.7247227,5.7979298,6.5938307,C,367.395,506.98,4180.5,2.5,0,100,-2.22,485.385
24.01.17,13:32:08,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,912.99,7.4,2175.5,0.3,0,40,60,598.985,2.3898948,7.1969418,4.4388611,12.129189,12.495216,C,368.45,506.2,4264,2.5,0,100,-2.18,487.555
24.01.17,13:33:08,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,904.64,7.4,2175.5,0.3,0,40,60,594.255,2.41670455,7.15282705,5.4778295,15.291915,20.9453445,C,369.495,505.8,4162.5,2.5,0,100,-2.18,487.365
24.01.17,13:34:09,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,896.82,7.4,2178,0.3,0,40,60,596.53,2.364966,7.0162266,6.7374753,14.749497,29.051906,C,367.67,501.97,4977,2.5,0,100,-2.12,487.245
24.01.17,13:35:09,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,825.97,7.4,2174.5,0.3,0,40,60,587.69,2.36301495,6.18898015,12.029395,39.286557,77.26164,C,370.13,500.095,4244.5,2.5,0,100,-2.07,489.885
24.01.17,13:36:09,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,826.14,7.4,2181,0.3,0,40,60,598.36,2.4592518,6.1950738,16.542338,52.682563,90.538058,C,370.76,499.565,4252.5,2.5,0,100,-2.17,486.49
24.01.17,13:37:09,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,861.62,7.4,2186.5,0.3,0,40,60,602.76,2.8742471,4.1603022,15.572411,80.076922,116.57827,C,371.085,499.835,4260.5,2.5,0,100,-2.11,485.36
24.01.17,13:38:09,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,886.53,7.4,2200,0.3,0,40,60,608.73,3.5563422,3.41843955,10.54532525,179.63021,210.071165,C,371.185,500.195,3938,2.5,0,100,-2.09,486.475
24.01.17,13:39:09,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,901.14,7.4,2197,0.3,0,40,60,607.75,4.2562091,3.1858421,9.6981512,319.6717,363.39455,C,372.165,503.46,4263,2.5,0,100,-2.08,486.655
24.01.17,13:40:09,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,914.45,7.4,2192.5,0.3,0,40,60,608.045,4.4080777,3.1182384,9.8505671,367.45739,436.55142,C,372.485,503.145,4269.5,2.5,0,100,-2.04,485.755
24.01.17,13:41:09,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,927,7.4,2186,0.3,0,40,60,608.175,4.33543645,3.0637635,8.9299855,332.192935,404.671795,C,372.03,500.55,4273,2.5,0,100,-2.01,484.675
24.01.17,13:42:10,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,937.82,7.4,2348.5,0.3,0,40,60,606.865,4.1590149,3.1520874,7.9326983,268.13006,301.20364,C,369.095,517,2541.5,2.5,0,100,-1.52,497.16
24.01.17,13:43:10,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,943.3,7.4,2327,0.3,0,40,60,598.92,4.4412269,8.5602473,8.1329093,215.60857,222.74808,C,371.96,566.135,679,2.5,0,100,-1.44,535.705
24.01.17,13:44:10,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,934.21,7.4,2312.5,0.3,0,40,60,599.005,4.9786603,14.731776,8.7309953,106.66496,105.08122,C,375.475,572.175,688,2.5,0,100,-1.05,541.395
24.01.17,13:45:10,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,928.64,7.4,2796.5,0.3,0,40,60,605.72,5.2327342,15.333675,8.937037,38.364071,32.06424,C,376.265,573.61,797,2.5,0,100,-0.55,542.23
24.01.17,13:46:10,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,922.6,7.4,2645,0.3,0,40,60,606.47,5.0985942,13.9119515,8.6510006,8.66186,5.8899959,C,380.9,574.07,926.5,2.5,0,100,-0.41,540.025
24.01.17,13:47:10,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,913.22,7.4,2091.5,0.3,0,40,60,591.42,4.7870847,14.33983,8.0862907,2.8871261,1.6825504,C,381.575,575.885,845,2.5,0,100,-0.31,542.425
24.01.17,13:48:10,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,917.28,7.4,2088.5,0.3,0,40,60,599.97,5.2919704,17.397588,8.88694015,1.8825013,1.21700405,C,381.64,576.925,1028,2.5,0,100,-1.3,544.805
24.01.17,13:49:10,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,903.56,7.4,2124.5,0.3,0,40,60,601.905,6.0211822,14.713228,12.591225,18.518872,101.00575,C,384.93,575.735,1488.5,2.5,0,100,-1.11,553.64
24.01.17,13:50:11,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,792.21,7.4,2152,0.3,0,40,60,600.645,5.9346653,8.1952283,23.388549,122.42786,734.18746,C,387.885,576.055,1216,2.5,0,100,-0.97,552.935
24.01.17,13:51:11,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,714.75,7.4,2151,0.3,0,40,60,618.11,5.97664985,5.1762461,48.191207,264.94389,2200.2716,C,388.51,576.44,1047.5,2.5,0,100,-1.16,543.18
24.01.17,13:52:11,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,785.49,7.4,2138.5,0.3,0,40,60,623.91,8.3340255,4.3502954,53.377777,307.47607,1981.4233,C,408.505,559.895,3109.5,2.5,0,100,-1.12,535.145
24.01.17,13:53:11,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,831.19,7.4,2218,0.3,0,40,60,623.365,8.95398405,3.4472457,35.1777335,381.38841,730.77137,C,425.605,554.715,3786.5,2.5,0,100,-0.45,530.65
24.01.17,13:54:11,0,0,0,0,0,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,854.23,7.4,2235.5,0.3,0,40,60,615.375,6.2437143,3.304975,20.645283,449.81683,523.92276,C,420.715,541.005,3782.5,2.5,0,100,-2.06,518.14
24.01.17,13:55:11,0,0,0,0,0,2213.764054,1573.958042,1546.009019,433.0839596,83.34348293,-0.503586,2.266136998,-2.517929998,1.007171999,1.762550998,2.266136998,0,0,0,0,0,0,0,876.12,7.4,2210.5,0.3,0,40,60,616.005,4.9592591,3.46572,14.389032,423.2424,484.16003,C,419.965,541.55,3851.5,2.5,0,100,-2.26,518.97
24.01.17,13:56:11,0,0,0,0,0,2213.764054,1573.958042,1546.009019,433.0839596,83.34348293,-0.503586,2.266136998,-2.517929998,1.007171999,1.762550998,2.266136998,0,0,0,0,0,0,0,893.3,7.4,2324.5,0.3,0,40,60,621.245,4.5463838,3.62454605,10.4923963,364.678955,492.728435,C,410.355,525.025,3641.5,2.5,0,100,-2.22,504.16
24.01.17,13:57:11,0,0,0,0,0,2213.764054,1573.958042,1546.009019,433.0839596,83.34348293,-0.503586,2.266136998,-2.517929998,1.007171999,1.762550998,2.266136998,0,0,0,0,0,0,0,894.9,7.4,2495.5,0.3,0,40,60,627.745,4.4317894,3.4130684,11.416187,384.4613,648.33274,C,404.025,527.12,2958,2.5,0,100,-2.14,504.64
24.01.17,13:58:12,0,0,0,0,0,2213.764054,1573.958042,1546.009019,433.0839596,83.34348293,-0.503586,2.266136998,-2.517929998,1.007171999,1.762550998,2.266136998,0,0,0,0,0,0,0,872.58,7.4,2656,0.3,0,40,60,642.425,4.5639096,3.9509316,15.979098,449.75196,811.17439,C,397.645,539.22,2345.5,2.5,0,100,-2.04,512.395
24.01.17,13:59:12,0,0,0,0,0,2213.764054,1573.958042,1546.009019,433.0839596,83.34348293,-0.503586,2.266136998,-2.517929998,1.007171999,1.762550998,2.266136998,0,0,0,0,0,0,0,829.68,7.4,2465,0.3,0,40,60,642.695,5.27565635,3.35200665,32.319353,1412.2731,2303.09465,C,410.355,542.155,3217.5,2.5,0,100,-1.96,517.33
24.01.17,14:00:12,0,0,0,0,0,2213.764054,1573.958042,1546.009019,433.0839596,83.34348293,-0.503586,2.266136998,-2.517929998,1.007171999,1.762550998,2.266136998,0,0,0,0,0,0,0,760.25,7.4,2223.5,0.3,0,40,60,630.02,5.670541,2.5159646,49.044435,2066.4285,3507.0089,C,437.115,557.44,4014,2.5,0,100,-2,535.05
24.01.17,14:01:12,0,0,0,0,0,2213.764054,1573.958042,1546.009019,433.0839596,83.34348293,-0.503586,2.266136998,-2.517929998,1.007171999,1.762550998,2.266136998,0,0,0,0,0,0,0,790.55,7.4,2089.5,0.3,0,40,60,616.79,5.0111059,2.83429615,42.174074,1205.92789,2394.2227,C,442.435,557.43,4611.5,2.5,0,100,-2.22,536.59
24.01.17,14:02:12,0,0,0,0,0,2213.764054,1573.958042,1546.009019,433.0839596,83.34348293,-0.503586,2.266136998,-2.517929998,1.007171999,1.762550998,2.266136998,0,0,0,0,0,0,0,834.56,7.4,2091.5,0.3,0,40,60,614.525,4.5791469,3.1965286,22.614637,467.9482,982.87532,C,443.74,558.59,4719.5,2.5,0,100,-2.33,537.765
24.01.17,14:03:12,0,0,0,0,0,2213.764054,1573.958042,1546.009019,433.0839596,83.34348293,-0.503586,2.266136998,-2.517929998,1.007171999,1.762550998,2.266136998,0,0,0,0,0,0,0,861.14,7.4,2243.5,0.3,0,40,60,625.45,4.529251,3.3348305,13.907906,355.73757,590.09394,C,436.845,551.075,4684,2.5,0,100,-2.33,528.31
